Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1694823967,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1694823968,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1694823969,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1694823970,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1694823971,1,,Aggregated,0.000000,0.000000,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,1,0,3795.709121011896,3795.709121011896,3795.709121011896,3795.709121011896,3612.0
1694823972,1,,Aggregated,0.000000,0.000000,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,2,0,1100.0,2424.5942260022275,1053.479330992559,3795.709121011896,3483.0
1694823973,1,,Aggregated,0.250000,0.000000,1100,1100,3800,3800,3800,3800,3800,3800,3800,3800,3800,3,0,1100.0,1995.1772523345426,1053.479330992559,3795.709121011896,3495.0
1694823974,1,,Aggregated,0.250000,0.000000,1100,1100,3800,3800,3800,3800,3800,3800,3800,3800,3800,3,0,1100.0,1995.1772523345426,1053.479330992559,3795.709121011896,3495.0
1694823975,1,,Aggregated,0.400000,0.000000,1100,1100,3800,3800,3800,3800,3800,3800,3800,3800,3800,4,0,1100.0,1774.2212459997972,1053.479330992559,3795.709121011896,3036.5
1694823976,1,,Aggregated,0.428571,0.000000,1100,1100,1100,1100,3800,3800,3800,3800,3800,3800,3800,6,1,1100.0,1497.15396950099,917.3374460078776,3795.709121011896,2309.0
1694823977,1,,Aggregated,0.500000,0.000000,1100,1100,1100,1100,3800,3800,3800,3800,3800,3800,3800,7,1,1100.0,1421.1543965710528,917.3374460078776,3795.709121011896,2216.4285714285716
1694823978,1,,Aggregated,0.500000,0.000000,1100,1100,1100,1100,3800,3800,3800,3800,3800,3800,3800,8,2,970.0,1349.2737579981622,846.1092879879288,3795.709121011896,1944.5
1694823979,1,,Aggregated,0.600000,0.100000,1100,1100,1100,1200,3800,3800,3800,3800,3800,3800,3800,9,2,1100.0,1331.6208238878364,846.1092879879288,3795.709121011896,1913.0
1694823980,1,,Aggregated,0.600000,0.100000,1100,1100,1100,1200,3800,3800,3800,3800,3800,3800,3800,9,2,1100.0,1331.6208238878364,846.1092879879288,3795.709121011896,1913.0
1694823981,1,,Aggregated,0.800000,0.200000,1100,1100,1100,1200,3800,3800,3800,3800,3800,3800,3800,10,2,1100.0,1304.9649848995614,846.1092879879288,3795.709121011896,1816.2
1694823982,1,,Aggregated,0.900000,0.200000,1100,1100,1100,1100,1200,3800,3800,3800,3800,3800,3800,12,3,1100.0,1251.4392061675608,846.1092879879288,3795.709121011896,1688.4166666666667
1694823983,1,,Aggregated,0.900000,0.200000,1100,1100,1100,1100,1200,3800,3800,3800,3800,3800,3800,13,3,1100.0,1230.0635016928516,846.1092879879288,3795.709121011896,1611.923076923077
1694823984,1,,Aggregated,0.900000,0.200000,1100,1100,1100,1100,1200,3800,3800,3800,3800,3800,3800,14,4,970.0,1206.366666215347,846.1092879879288,3795.709121011896,1499.7142857142858
1694823985,1,,Aggregated,0.900000,0.200000,970,1100,1100,1100,1200,3800,3800,3800,3800,3800,3800,15,5,970.0,1183.6708966671722,846.1092879879288,3795.709121011896,1402.4666666666667
1694823986,1,,Aggregated,1.000000,0.300000,1000,1100,1100,1100,1200,3800,3800,3800,3800,3800,3800,16,5,970.0,1173.1298735003293,846.1092879879288,3795.709121011896,1360.75
1694823987,1,,Aggregated,1.100000,0.400000,1000,1100,1100,1100,1200,3800,3800,3800,3800,3800,3800,17,5,1000.0,1168.0643174708273,846.1092879879288,3795.709121011896,1332.8235294117646
1694823988,1,,Aggregated,1.100000,0.500000,1000,1100,1100,1100,1200,3800,3800,3800,3800,3800,3800,18,5,990.0,1158.003694499914,846.1092879879288,3795.709121011896,1317.6666666666667
1694823989,1,,Aggregated,1.100000,0.500000,1000,1100,1100,1100,1200,3800,3800,3800,3800,3800,3800,18,5,990.0,1158.003694499914,846.1092879879288,3795.709121011896,1317.6666666666667
1694823990,1,,Aggregated,1.000000,0.300000,1000,1100,1100,1100,2100,3800,3800,3800,3800,3800,3800,19,5,1000.0,1205.7729775260668,846.1092879879288,3795.709121011896,1320.3684210526317
1694823991,1,,Aggregated,1.000000,0.300000,1000,1100,1100,1100,2100,3800,3800,3800,3800,3800,3800,20,5,1000.0,1195.6067811996036,846.1092879879288,3795.709121011896,1311.0
1694823992,1,,Aggregated,0.900000,0.300000,1000,1100,1100,1100,1200,2100,3800,3800,3800,3800,3800,21,5,1000.0,1191.2199258090584,846.1092879879288,3795.709121011896,1281.5714285714287
1694823993,1,,Aggregated,0.900000,0.300000,1000,1100,1100,1100,1200,2100,3800,3800,3800,3800,3800,22,5,1000.0,1184.4332889086218,846.1092879879288,3795.709121011896,1259.5
1694823994,1,,Aggregated,0.900000,0.300000,1000,1100,1100,1100,1200,2100,3800,3800,3800,3800,3800,23,5,1000.0,1176.1571193036734,846.1092879879288,3795.709121011896,1252.4347826086957
1694823995,1,,Aggregated,0.900000,0.200000,1000,1100,1100,1100,1200,2100,3800,3800,3800,3800,3800,24,5,1000.0,1169.0758818325169,846.1092879879288,3795.709121011896,1231.2083333333333
1694823996,1,,Aggregated,0.900000,0.200000,1000,1100,1100,1100,1200,2100,3800,3800,3800,3800,3800,24,5,1000.0,1169.0758818325169,846.1092879879288,3795.709121011896,1231.2083333333333
1694823997,1,,Aggregated,0.800000,0.100000,1000,1100,1100,1100,1200,2100,3800,3800,3800,3800,3800,25,5,1000.0,1164.4712609989801,846.1092879879288,3795.709121011896,1214.68
1694823998,1,,Aggregated,0.800000,0.100000,1000,1100,1100,1100,1200,2100,3800,3800,3800,3800,3800,25,5,1000.0,1164.4712609989801,846.1092879879288,3795.709121011896,1214.68
1694823999,1,,Aggregated,0.800000,0.000000,1000,1100,1100,1100,2100,2100,3800,3800,3800,3800,3800,26,5,1000.0,1199.3513224218846,846.1092879879288,3795.709121011896,1200.923076923077
1694824000,1,,Aggregated,0.800000,0.000000,1000,1100,1100,1100,2100,2100,3800,3800,3800,3800,3800,27,5,1000.0,1191.0410018872763,846.1092879879288,3795.709121011896,1191.5185185185185
1694824001,1,,Aggregated,0.700000,0.000000,1000,1100,1100,1100,2100,2100,3800,3800,3800,3800,3800,28,5,1000.0,1185.7974035696575,846.1092879879288,3795.709121011896,1182.642857142857
1694824002,1,,Aggregated,0.800000,0.000000,1000,1100,1100,1100,2100,2100,3800,3800,3800,3800,3800,29,5,1000.0,1182.4397388604823,846.1092879879288,3795.709121011896,1171.4137931034484
