Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/tiles/0/0/0.png?reference=False&variable=tas&url=s3://nasa-eodc-data-store/test-data/cmip6-zarr/600_1440_29_CMIP6_daily_GISS-E2-1-G_tas.zarr,1,0,4192.296206994797,4192.296206994797,4192.296206994797,4192.296206994797,3612.0,0.008069934129078783,0.0,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200
GET,/tiles/1/0/1.png?reference=False&variable=tas&url=s3://nasa-eodc-data-store/test-data/cmip6-zarr/600_1440_29_CMIP6_daily_GISS-E2-1-G_tas.zarr,2,0,1243.703016996733,1509.3926150002517,1243.703016996733,1775.0822130037704,1266.0,0.016139868258157566,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/tiles/2/0/0.png?reference=False&variable=tas&url=s3://nasa-eodc-data-store/test-data/cmip6-zarr/600_1440_29_CMIP6_daily_GISS-E2-1-G_tas.zarr,1,0,1457.8313400124898,1457.8313400124898,1457.8313400124898,1457.8313400124898,1667.0,0.008069934129078783,0.0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
GET,/tiles/2/0/1.png?reference=False&variable=tas&url=s3://nasa-eodc-data-store/test-data/cmip6-zarr/600_1440_29_CMIP6_daily_GISS-E2-1-G_tas.zarr,1,0,1251.7036530043697,1251.7036530043697,1251.7036530043697,1251.7036530043697,1879.0,0.008069934129078783,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
GET,/tiles/2/1/1.png?reference=False&variable=tas&url=s3://nasa-eodc-data-store/test-data/cmip6-zarr/600_1440_29_CMIP6_daily_GISS-E2-1-G_tas.zarr,1,0,1295.2913869958138,1295.2913869958138,1295.2913869958138,1295.2913869958138,3068.0,0.008069934129078783,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
GET,/tiles/2/1/3.png?reference=False&variable=tas&url=s3://nasa-eodc-data-store/test-data/cmip6-zarr/600_1440_29_CMIP6_daily_GISS-E2-1-G_tas.zarr,1,1,973.1823589972919,973.1823589972919,973.1823589972919,973.1823589972919,41.0,0.008069934129078783,0.008069934129078783,970,970,970,970,970,970,970,970,970,970,970
GET,/tiles/2/2/2.png?reference=False&variable=tas&url=s3://nasa-eodc-data-store/test-data/cmip6-zarr/600_1440_29_CMIP6_daily_GISS-E2-1-G_tas.zarr,2,0,1300.0,1334.987194997666,1284.7070499992697,1385.2673399960622,1417.0,0.016139868258157566,0.0,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
GET,/tiles/3/0/5.png?reference=False&variable=tas&url=s3://nasa-eodc-data-store/test-data/cmip6-zarr/600_1440_29_CMIP6_daily_GISS-E2-1-G_tas.zarr,1,0,1364.4612780044554,1364.4612780044554,1364.4612780044554,1364.4612780044554,735.0,0.008069934129078783,0.0,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
GET,/tiles/3/1/3.png?reference=False&variable=tas&url=s3://nasa-eodc-data-store/test-data/cmip6-zarr/600_1440_29_CMIP6_daily_GISS-E2-1-G_tas.zarr,1,0,1538.1102099927375,1538.1102099927375,1538.1102099927375,1538.1102099927375,1439.0,0.008069934129078783,0.0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
GET,/tiles/3/2/6.png?reference=False&variable=tas&url=s3://nasa-eodc-data-store/test-data/cmip6-zarr/600_1440_29_CMIP6_daily_GISS-E2-1-G_tas.zarr,1,1,859.4639189977897,859.4639189977897,859.4639189977897,859.4639189977897,41.0,0.008069934129078783,0.008069934129078783,860,860,860,860,860,860,860,860,860,860,860
