Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/tiles/0/0/0.png?reference=False&variable=tas&url=s3://nasa-eodc-data-store/test-data/cmip6-zarr/365_262_262_CMIP6_daily_GISS-E2-1-G_tas.zarr,1,0,6235.791065002559,6235.791065002559,6235.791065002559,6235.791065002559,3612.0,0.007660038959560563,0.0,6200,6200,6200,6200,6200,6200,6200,6200,6200,6200,6200
GET,/tiles/1/0/0.png?reference=False&variable=tas&url=s3://nasa-eodc-data-store/test-data/cmip6-zarr/365_262_262_CMIP6_daily_GISS-E2-1-G_tas.zarr,2,0,2400.0,2486.4513610009453,2355.0465699954657,2617.856152006425,3519.0,0.015320077919121126,0.0,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600
GET,/tiles/2/0/2.png?reference=False&variable=tas&url=s3://nasa-eodc-data-store/test-data/cmip6-zarr/365_262_262_CMIP6_daily_GISS-E2-1-G_tas.zarr,1,0,1414.7225210035685,1414.7225210035685,1414.7225210035685,1414.7225210035685,1168.0,0.007660038959560563,0.0,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
GET,/tiles/2/1/3.png?reference=False&variable=tas&url=s3://nasa-eodc-data-store/test-data/cmip6-zarr/365_262_262_CMIP6_daily_GISS-E2-1-G_tas.zarr,3,3,890.0,938.3420959978442,873.3617600082653,1049.4488699914655,41.0,0.022980116878681688,0.022980116878681688,890,890,1000,1000,1000,1000,1000,1000,1000,1000,1000
GET,/tiles/2/2/0.png?reference=False&variable=tas&url=s3://nasa-eodc-data-store/test-data/cmip6-zarr/365_262_262_CMIP6_daily_GISS-E2-1-G_tas.zarr,1,0,1931.0585699859075,1931.0585699859075,1931.0585699859075,1931.0585699859075,1661.0,0.007660038959560563,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/tiles/2/2/2.png?reference=False&variable=tas&url=s3://nasa-eodc-data-store/test-data/cmip6-zarr/365_262_262_CMIP6_daily_GISS-E2-1-G_tas.zarr,1,0,1349.3770109926118,1349.3770109926118,1349.3770109926118,1349.3770109926118,1417.0,0.007660038959560563,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
GET,/tiles/3/0/1.png?reference=False&variable=tas&url=s3://nasa-eodc-data-store/test-data/cmip6-zarr/365_262_262_CMIP6_daily_GISS-E2-1-G_tas.zarr,1,0,1575.0242219946813,1575.0242219946813,1575.0242219946813,1575.0242219946813,942.0,0.007660038959560563,0.0,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600
GET,/tiles/3/0/2.png?reference=False&variable=tas&url=s3://nasa-eodc-data-store/test-data/cmip6-zarr/365_262_262_CMIP6_daily_GISS-E2-1-G_tas.zarr,1,0,1433.7810650031315,1433.7810650031315,1433.7810650031315,1433.7810650031315,1383.0,0.007660038959560563,0.0,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
GET,/tiles/3/0/3.png?reference=False&variable=tas&url=s3://nasa-eodc-data-store/test-data/cmip6-zarr/365_262_262_CMIP6_daily_GISS-E2-1-G_tas.zarr,1,0,1532.6264440082014,1532.6264440082014,1532.6264440082014,1532.6264440082014,888.0,0.007660038959560563,0.0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
GET,/tiles/3/0/4.png?reference=False&variable=tas&url=s3://nasa-eodc-data-store/test-data/cmip6-zarr/365_262_262_CMIP6_daily_GISS-E2-1-G_tas.zarr,1,0,1295.336611001403,1295.336611001403,1295.336611001403,1295.336611001403,1394.0,0.007660038959560563,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
GET,/tiles/3/1/0.png?reference=False&variable=tas&url=s3://nasa-eodc-data-store/test-data/cmip6-zarr/365_262_262_CMIP6_daily_GISS-E2-1-G_tas.zarr,1,0,1174.7345159965334,1174.7345159965334,1174.7345159965334,1174.7345159965334,812.0,0.007660038959560563,0.0,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200
